DOD Component,DOD Country,DOD Joint Base,DOD Status,DOD Site Name,DOD State,Carcinogen,Chemical Name,Classification,Clean Air Act,Date Signed,Elemental Metal,Facility City,Facility County,Facility Name,Facility State,Facility Street,Facility Zip Code,Federal Facility,Metal,Mixture Name,PFAS,Reporting Year,TRI Chemical ID,TRIFD,Unit of Measure,X,Y
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,NO,Chlorine,TRI,YES,1996-06-22,,FORT EUSTIS,NEWPORT NEWS (CITY),JOINT BASE LANGLEY EUSTIS-EUSTIS (JBLE-EUSTIS) RANGES,VA,705 WASHINGTON BLVD,23604,YES,NO,,NO,1995,0007782505,23604SDDSRFORTE,Pounds,-76.602274,37.121274
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,NO,Xylene (mixed isomers),TRI,YES,1996-06-22,,FORT EUSTIS,NEWPORT NEWS (CITY),JOINT BASE LANGLEY EUSTIS-EUSTIS (JBLE-EUSTIS) RANGES,VA,705 WASHINGTON BLVD,23604,YES,NO,,NO,1995,0001330207,23604SDDSRFORTE,Pounds,-76.602274,37.121274
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,NO,Ethylene glycol,TRI,YES,1996-06-22,,FORT EUSTIS,NEWPORT NEWS (CITY),JOINT BASE LANGLEY EUSTIS-EUSTIS (JBLE-EUSTIS) RANGES,VA,705 WASHINGTON BLVD,23604,YES,NO,,NO,1995,0000107211,23604SDDSRFORTE,Pounds,-76.602274,37.121274
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,NO,Ethylene glycol,TRI,YES,1997-07-18,,FORT EUSTIS,NEWPORT NEWS (CITY),JOINT BASE LANGLEY EUSTIS-EUSTIS (JBLE-EUSTIS) RANGES,VA,705 WASHINGTON BLVD,23604,YES,NO,,NO,1996,0000107211,23604SDDSRFORTE,Pounds,-76.602274,37.121274
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,NO,Chlorine,TRI,YES,1997-07-18,,FORT EUSTIS,NEWPORT NEWS (CITY),JOINT BASE LANGLEY EUSTIS-EUSTIS (JBLE-EUSTIS) RANGES,VA,705 WASHINGTON BLVD,23604,YES,NO,,NO,1996,0007782505,23604SDDSRFORTE,Pounds,-76.602274,37.121274
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,NO,Chlorine,TRI,YES,1998-06-19,,FORT EUSTIS,NEWPORT NEWS (CITY),JOINT BASE LANGLEY EUSTIS-EUSTIS (JBLE-EUSTIS) RANGES,VA,705 WASHINGTON BLVD,23604,YES,NO,,NO,1997,0007782505,23604SDDSRFORTE,Pounds,-76.602274,37.121274
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,NO,Ethylene glycol,TRI,YES,1998-06-19,,FORT EUSTIS,NEWPORT NEWS (CITY),JOINT BASE LANGLEY EUSTIS-EUSTIS (JBLE-EUSTIS) RANGES,VA,705 WASHINGTON BLVD,23604,YES,NO,,NO,1997,0000107211,23604SDDSRFORTE,Pounds,-76.602274,37.121274
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,NO,Chlorine,TRI,YES,1999-06-19,,FORT EUSTIS,NEWPORT NEWS (CITY),JOINT BASE LANGLEY EUSTIS-EUSTIS (JBLE-EUSTIS) RANGES,VA,705 WASHINGTON BLVD,23604,YES,NO,,NO,1998,0007782505,23604SDDSRFORTE,Pounds,-76.602274,37.121274
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Lead,PBT,YES,2002-06-18,,FORT EUSTIS,NEWPORT NEWS (CITY),JOINT BASE LANGLEY EUSTIS-EUSTIS (JBLE-EUSTIS) RANGES,VA,705 WASHINGTON BLVD,23604,YES,YES,,NO,2001,0007439921,23604SDDSRFORTE,Pounds,-76.602274,37.121274
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Lead,PBT,YES,2003-04-30,,FORT EUSTIS,NEWPORT NEWS (CITY),JOINT BASE LANGLEY EUSTIS-EUSTIS (JBLE-EUSTIS) RANGES,VA,705 WASHINGTON BLVD,23604,YES,YES,,NO,2002,0007439921,23604SDDSRFORTE,Pounds,-76.602274,37.121274
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Lead,PBT,YES,2004-05-21,,FORT EUSTIS,NEWPORT NEWS (CITY),JOINT BASE LANGLEY EUSTIS-EUSTIS (JBLE-EUSTIS) RANGES,VA,705 WASHINGTON BLVD,23604,YES,YES,,NO,2003,0007439921,23604SDDSRFORTE,Pounds,-76.602274,37.121274
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Lead,PBT,YES,2005-05-02,,FORT EUSTIS,NEWPORT NEWS (CITY),JOINT BASE LANGLEY EUSTIS-EUSTIS (JBLE-EUSTIS) RANGES,VA,705 WASHINGTON BLVD,23604,YES,YES,,NO,2004,0007439921,23604SDDSRFORTE,Pounds,-76.602274,37.121274
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Lead,PBT,YES,2006-05-01,,FORT EUSTIS,NEWPORT NEWS (CITY),JOINT BASE LANGLEY EUSTIS-EUSTIS (JBLE-EUSTIS) RANGES,VA,705 WASHINGTON BLVD,23604,YES,YES,,NO,2005,0007439921,23604SDDSRFORTE,Pounds,-76.602274,37.121274
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Lead,PBT,YES,2007-05-01,,FORT EUSTIS,NEWPORT NEWS (CITY),JOINT BASE LANGLEY EUSTIS-EUSTIS (JBLE-EUSTIS) RANGES,VA,705 WASHINGTON BLVD,23604,YES,YES,,NO,2006,0007439921,23604SDDSRFORTE,Pounds,-76.602274,37.121274
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Lead,PBT,YES,2008-05-01,,FORT EUSTIS,NEWPORT NEWS (CITY),JOINT BASE LANGLEY EUSTIS-EUSTIS (JBLE-EUSTIS) RANGES,VA,705 WASHINGTON BLVD,23604,YES,YES,,NO,2007,0007439921,23604SDDSRFORTE,Pounds,-76.602274,37.121274
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Lead,PBT,YES,2009-06-29,,FORT EUSTIS,NEWPORT NEWS (CITY),JOINT BASE LANGLEY EUSTIS-EUSTIS (JBLE-EUSTIS) RANGES,VA,705 WASHINGTON BLVD,23604,YES,YES,,NO,2008,0007439921,23604SDDSRFORTE,Pounds,-76.602274,37.121274
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Lead,PBT,YES,2010-06-08,,FORT EUSTIS,NEWPORT NEWS (CITY),JOINT BASE LANGLEY EUSTIS-EUSTIS (JBLE-EUSTIS) RANGES,VA,705 WASHINGTON BLVD,23604,YES,YES,,NO,2009,0007439921,23604SDDSRFORTE,Pounds,-76.602274,37.121274
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Lead,PBT,YES,2011-06-24,,FORT EUSTIS,NEWPORT NEWS (CITY),JOINT BASE LANGLEY EUSTIS-EUSTIS (JBLE-EUSTIS) RANGES,VA,705 WASHINGTON BLVD,23604,YES,YES,,NO,2010,0007439921,23604SDDSRFORTE,Pounds,-76.602274,37.121274
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Lead,PBT,YES,2012-06-28,,FORT EUSTIS,NEWPORT NEWS (CITY),JOINT BASE LANGLEY EUSTIS-EUSTIS (JBLE-EUSTIS) RANGES,VA,705 WASHINGTON BLVD,23604,YES,YES,,NO,2011,0007439921,23604SDDSRFORTE,Pounds,-76.602274,37.121274
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Lead,PBT,YES,2018-06-21,,FORT EUSTIS,NEWPORT NEWS (CITY),JOINT BASE LANGLEY EUSTIS-EUSTIS (JBLE-EUSTIS) RANGES,VA,705 WASHINGTON BLVD,23604,YES,YES,,NO,2012,0007439921,23604SDDSRFORTE,Pounds,-76.602274,37.121274
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Lead,PBT,YES,2014-06-12,,FORT EUSTIS,NEWPORT NEWS (CITY),JOINT BASE LANGLEY EUSTIS-EUSTIS (JBLE-EUSTIS) RANGES,VA,705 WASHINGTON BLVD,23604,YES,YES,,NO,2013,0007439921,23604SDDSRFORTE,Pounds,-76.602274,37.121274
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,NO,Ethylene glycol,TRI,YES,2015-06-19,,FORT EUSTIS,NEWPORT NEWS (CITY),JOINT BASE LANGLEY EUSTIS-EUSTIS (JBLE-EUSTIS) RANGES,VA,705 WASHINGTON BLVD,23604,YES,NO,,NO,2014,0000107211,23604SDDSRFORTE,Pounds,-76.602274,37.121274
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Lead,PBT,YES,2015-06-19,,FORT EUSTIS,NEWPORT NEWS (CITY),JOINT BASE LANGLEY EUSTIS-EUSTIS (JBLE-EUSTIS) RANGES,VA,705 WASHINGTON BLVD,23604,YES,YES,,NO,2014,0007439921,23604SDDSRFORTE,Pounds,-76.602274,37.121274
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,NO,Ethylene glycol,TRI,YES,2016-06-27,,FORT EUSTIS,NEWPORT NEWS (CITY),JOINT BASE LANGLEY EUSTIS-EUSTIS (JBLE-EUSTIS) RANGES,VA,705 WASHINGTON BLVD,23604,YES,NO,,NO,2015,0000107211,23604SDDSRFORTE,Pounds,-76.602274,37.121274
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Lead,PBT,YES,2016-06-27,,FORT EUSTIS,NEWPORT NEWS (CITY),JOINT BASE LANGLEY EUSTIS-EUSTIS (JBLE-EUSTIS) RANGES,VA,705 WASHINGTON BLVD,23604,YES,YES,,NO,2015,0007439921,23604SDDSRFORTE,Pounds,-76.602274,37.121274
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Lead,PBT,YES,2017-06-20,,FORT EUSTIS,NEWPORT NEWS (CITY),JOINT BASE LANGLEY EUSTIS-EUSTIS (JBLE-EUSTIS) RANGES,VA,705 WASHINGTON BLVD,23604,YES,YES,,NO,2016,0007439921,23604SDDSRFORTE,Pounds,-76.602274,37.121274
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,NO,Ethylene glycol,TRI,YES,2017-06-20,,FORT EUSTIS,NEWPORT NEWS (CITY),JOINT BASE LANGLEY EUSTIS-EUSTIS (JBLE-EUSTIS) RANGES,VA,705 WASHINGTON BLVD,23604,YES,NO,,NO,2016,0000107211,23604SDDSRFORTE,Pounds,-76.602274,37.121274
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Lead,PBT,YES,2018-06-21,,FORT EUSTIS,NEWPORT NEWS (CITY),JOINT BASE LANGLEY EUSTIS-EUSTIS (JBLE-EUSTIS) RANGES,VA,705 WASHINGTON BLVD,23604,YES,YES,,NO,2017,0007439921,23604SDDSRFORTE,Pounds,-76.602274,37.121274
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Lead,PBT,YES,2019-06-26,NO,FORT EUSTIS,NEWPORT NEWS (CITY),JOINT BASE LANGLEY EUSTIS-EUSTIS (JBLE-EUSTIS) RANGES,VA,705 WASHINGTON BLVD,23604,YES,YES,,NO,2018,0007439921,23604SDDSRFORTE,Pounds,-76.602274,37.121274
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,NO,Lead compounds,PBT,YES,2020-06-29,YES,FORT EUSTIS,NEWPORT NEWS (CITY),JOINT BASE LANGLEY EUSTIS-EUSTIS (JBLE-EUSTIS) RANGES,VA,705 WASHINGTON BLVD,23604,YES,YES,,NO,2019,N420,23604SDDSRFORTE,Pounds,-76.602274,37.121274
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,NO,Lead compounds,PBT,YES,2021-06-22,YES,FORT EUSTIS,NEWPORT NEWS (CITY),JOINT BASE LANGLEY EUSTIS-EUSTIS (JBLE-EUSTIS) RANGES,VA,705 WASHINGTON BLVD,23604,YES,YES,,NO,2020,N420,23604SDDSRFORTE,Pounds,-76.602274,37.121274
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Lead,PBT,YES,2001-05-31,,HAMPTON,HAMPTON (CITY),NASA LANGLEY RESEARCH CENTER,VA,37 SWEENEY BLVD BLDG 2328,236652199,YES,YES,,NO,2000,0007439921,23681NSLNGHUNSA,Pounds,-76.358611,37.069999
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Lead,PBT,YES,2002-06-07,,HAMPTON,HAMPTON (CITY),NASA LANGLEY RESEARCH CENTER,VA,37 SWEENEY BLVD BLDG 2328,236652199,YES,YES,,NO,2001,0007439921,23681NSLNGHUNSA,Pounds,-76.358611,37.069999
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Lead,PBT,YES,2003-05-30,,HAMPTON,HAMPTON (CITY),NASA LANGLEY RESEARCH CENTER,VA,37 SWEENEY BLVD BLDG 2328,236652199,YES,YES,,NO,2002,0007439921,23681NSLNGHUNSA,Pounds,-76.358611,37.069999
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Naphthalene,TRI,YES,2003-06-30,,LANGLEY AFB,HAMPTON (CITY),"U.S. DOD, USAF, JOINT BASE LANGLEY EUSTIS - LANGLEY AFB",VA,633 CES/CEIE 37 SWEENEY BLVD,23665,YES,NO,,NO,2002,0000091203,23665SRFRC1CESC,Pounds,-76.358611,37.069999
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Naphthalene,TRI,YES,2004-06-28,,LANGLEY AFB,HAMPTON (CITY),"U.S. DOD, USAF, JOINT BASE LANGLEY EUSTIS - LANGLEY AFB",VA,633 CES/CEIE 37 SWEENEY BLVD,23665,YES,NO,,NO,2003,0000091203,23665SRFRC1CESC,Pounds,-76.358611,37.069999
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Lead,PBT,YES,2004-05-30,,HAMPTON,HAMPTON (CITY),NASA LANGLEY RESEARCH CENTER,VA,37 SWEENEY BLVD BLDG 2328,236652199,YES,YES,,NO,2003,0007439921,23681NSLNGHUNSA,Pounds,-76.358611,37.069999
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Naphthalene,TRI,YES,2005-06-29,,LANGLEY AFB,HAMPTON (CITY),"U.S. DOD, USAF, JOINT BASE LANGLEY EUSTIS - LANGLEY AFB",VA,633 CES/CEIE 37 SWEENEY BLVD,23665,YES,NO,,NO,2004,0000091203,23665SRFRC1CESC,Pounds,-76.358611,37.069999
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Lead,PBT,YES,2005-05-30,,HAMPTON,HAMPTON (CITY),NASA LANGLEY RESEARCH CENTER,VA,37 SWEENEY BLVD BLDG 2328,236652199,YES,YES,,NO,2004,0007439921,23681NSLNGHUNSA,Pounds,-76.358611,37.069999
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Lead,PBT,YES,2006-06-01,,HAMPTON,HAMPTON (CITY),NASA LANGLEY RESEARCH CENTER,VA,37 SWEENEY BLVD BLDG 2328,236652199,YES,YES,,NO,2005,0007439921,23681NSLNGHUNSA,Pounds,-76.358611,37.069999
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Naphthalene,TRI,YES,2006-06-29,,LANGLEY AFB,HAMPTON (CITY),"U.S. DOD, USAF, JOINT BASE LANGLEY EUSTIS - LANGLEY AFB",VA,633 CES/CEIE 37 SWEENEY BLVD,23665,YES,NO,,NO,2005,0000091203,23665SRFRC1CESC,Pounds,-76.358611,37.069999
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Lead,PBT,YES,2007-06-01,,HAMPTON,HAMPTON (CITY),NASA LANGLEY RESEARCH CENTER,VA,37 SWEENEY BLVD BLDG 2328,236652199,YES,YES,,NO,2006,0007439921,23681NSLNGHUNSA,Pounds,-76.358611,37.069999
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Naphthalene,TRI,YES,2007-06-29,,LANGLEY AFB,HAMPTON (CITY),"U.S. DOD, USAF, JOINT BASE LANGLEY EUSTIS - LANGLEY AFB",VA,633 CES/CEIE 37 SWEENEY BLVD,23665,YES,NO,,NO,2006,0000091203,23665SRFRC1CESC,Pounds,-76.358611,37.069999
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Naphthalene,TRI,YES,2008-06-30,,LANGLEY AFB,HAMPTON (CITY),"U.S. DOD, USAF, JOINT BASE LANGLEY EUSTIS - LANGLEY AFB",VA,633 CES/CEIE 37 SWEENEY BLVD,23665,YES,NO,,NO,2007,0000091203,23665SRFRC1CESC,Pounds,-76.358611,37.069999
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Lead,PBT,YES,2008-06-02,,HAMPTON,HAMPTON (CITY),NASA LANGLEY RESEARCH CENTER,VA,37 SWEENEY BLVD BLDG 2328,236652199,YES,YES,,NO,2007,0007439921,23681NSLNGHUNSA,Pounds,-76.358611,37.069999
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Lead,PBT,YES,2009-06-09,,HAMPTON,HAMPTON (CITY),NASA LANGLEY RESEARCH CENTER,VA,37 SWEENEY BLVD BLDG 2328,236652199,YES,YES,,NO,2008,0007439921,23681NSLNGHUNSA,Pounds,-76.358611,37.069999
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Lead,PBT,YES,2009-06-30,,LANGLEY AFB,HAMPTON (CITY),"U.S. DOD, USAF, JOINT BASE LANGLEY EUSTIS - LANGLEY AFB",VA,633 CES/CEIE 37 SWEENEY BLVD,23665,YES,YES,,NO,2008,0007439921,23665SRFRC1CESC,Pounds,-76.358611,37.069999
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Naphthalene,TRI,YES,2009-06-30,,LANGLEY AFB,HAMPTON (CITY),"U.S. DOD, USAF, JOINT BASE LANGLEY EUSTIS - LANGLEY AFB",VA,633 CES/CEIE 37 SWEENEY BLVD,23665,YES,NO,,NO,2008,0000091203,23665SRFRC1CESC,Pounds,-76.358611,37.069999
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Naphthalene,TRI,YES,2010-06-25,,LANGLEY AFB,HAMPTON (CITY),"U.S. DOD, USAF, JOINT BASE LANGLEY EUSTIS - LANGLEY AFB",VA,633 CES/CEIE 37 SWEENEY BLVD,23665,YES,NO,,NO,2009,0000091203,23665SRFRC1CESC,Pounds,-76.358611,37.069999
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Lead,PBT,YES,2010-06-04,,HAMPTON,HAMPTON (CITY),NASA LANGLEY RESEARCH CENTER,VA,37 SWEENEY BLVD BLDG 2328,236652199,YES,YES,,NO,2009,0007439921,23681NSLNGHUNSA,Pounds,-76.358611,37.069999
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Polycyclic aromatic compounds,PBT,YES,2010-06-04,,HAMPTON,HAMPTON (CITY),NASA LANGLEY RESEARCH CENTER,VA,37 SWEENEY BLVD BLDG 2328,236652199,YES,NO,,NO,2009,N590,23681NSLNGHUNSA,Pounds,-76.358611,37.069999
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Lead,PBT,YES,2010-06-25,,LANGLEY AFB,HAMPTON (CITY),"U.S. DOD, USAF, JOINT BASE LANGLEY EUSTIS - LANGLEY AFB",VA,633 CES/CEIE 37 SWEENEY BLVD,23665,YES,YES,,NO,2009,0007439921,23665SRFRC1CESC,Pounds,-76.358611,37.069999
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Lead,PBT,YES,2011-06-02,,HAMPTON,HAMPTON (CITY),NASA LANGLEY RESEARCH CENTER,VA,37 SWEENEY BLVD BLDG 2328,236652199,YES,YES,,NO,2010,0007439921,23681NSLNGHUNSA,Pounds,-76.358611,37.069999
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Lead,PBT,YES,2011-06-30,,LANGLEY AFB,HAMPTON (CITY),"U.S. DOD, USAF, JOINT BASE LANGLEY EUSTIS - LANGLEY AFB",VA,633 CES/CEIE 37 SWEENEY BLVD,23665,YES,YES,,NO,2010,0007439921,23665SRFRC1CESC,Pounds,-76.358611,37.069999
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Naphthalene,TRI,YES,2011-06-30,,LANGLEY AFB,HAMPTON (CITY),"U.S. DOD, USAF, JOINT BASE LANGLEY EUSTIS - LANGLEY AFB",VA,633 CES/CEIE 37 SWEENEY BLVD,23665,YES,NO,,NO,2010,0000091203,23665SRFRC1CESC,Pounds,-76.358611,37.069999
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Naphthalene,TRI,YES,2012-06-29,,LANGLEY AFB,HAMPTON (CITY),"U.S. DOD, USAF, JOINT BASE LANGLEY EUSTIS - LANGLEY AFB",VA,633 CES/CEIE 37 SWEENEY BLVD,23665,YES,NO,,NO,2011,0000091203,23665SRFRC1CESC,Pounds,-76.358611,37.069999
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Lead,PBT,YES,2012-06-29,,LANGLEY AFB,HAMPTON (CITY),"U.S. DOD, USAF, JOINT BASE LANGLEY EUSTIS - LANGLEY AFB",VA,633 CES/CEIE 37 SWEENEY BLVD,23665,YES,YES,,NO,2011,0007439921,23665SRFRC1CESC,Pounds,-76.358611,37.069999
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Naphthalene,TRI,YES,2013-06-26,,LANGLEY AFB,HAMPTON (CITY),"U.S. DOD, USAF, JOINT BASE LANGLEY EUSTIS - LANGLEY AFB",VA,633 CES/CEIE 37 SWEENEY BLVD,23665,YES,NO,,NO,2012,0000091203,23665SRFRC1CESC,Pounds,-76.358611,37.069999
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Naphthalene,TRI,YES,2014-06-30,,LANGLEY AFB,HAMPTON (CITY),"U.S. DOD, USAF, JOINT BASE LANGLEY EUSTIS - LANGLEY AFB",VA,633 CES/CEIE 37 SWEENEY BLVD,23665,YES,NO,,NO,2013,0000091203,23665SRFRC1CESC,Pounds,-76.358611,37.069999
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Naphthalene,TRI,YES,2015-06-30,,LANGLEY AFB,HAMPTON (CITY),"U.S. DOD, USAF, JOINT BASE LANGLEY EUSTIS - LANGLEY AFB",VA,633 CES/CEIE 37 SWEENEY BLVD,23665,YES,NO,,NO,2014,0000091203,23665SRFRC1CESC,Pounds,-76.358611,37.069999
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Naphthalene,TRI,YES,2016-06-30,,LANGLEY AFB,HAMPTON (CITY),"U.S. DOD, USAF, JOINT BASE LANGLEY EUSTIS - LANGLEY AFB",VA,633 CES/CEIE 37 SWEENEY BLVD,23665,YES,NO,,NO,2015,0000091203,23665SRFRC1CESC,Pounds,-76.358611,37.069999
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Ethylbenzene,TRI,YES,2017-06-28,,LANGLEY AFB,HAMPTON (CITY),"U.S. DOD, USAF, JOINT BASE LANGLEY EUSTIS - LANGLEY AFB",VA,633 CES/CEIE 37 SWEENEY BLVD,23665,YES,NO,,NO,2016,0000100414,23665SRFRC1CESC,Pounds,-76.358611,37.069999
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Naphthalene,TRI,YES,2017-06-28,,LANGLEY AFB,HAMPTON (CITY),"U.S. DOD, USAF, JOINT BASE LANGLEY EUSTIS - LANGLEY AFB",VA,633 CES/CEIE 37 SWEENEY BLVD,23665,YES,NO,,NO,2016,0000091203,23665SRFRC1CESC,Pounds,-76.358611,37.069999
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Naphthalene,TRI,YES,2018-06-29,,LANGLEY AFB,HAMPTON (CITY),"U.S. DOD, USAF, JOINT BASE LANGLEY EUSTIS - LANGLEY AFB",VA,633 CES/CEIE 37 SWEENEY BLVD,23665,YES,NO,,NO,2017,0000091203,23665SRFRC1CESC,Pounds,-76.358611,37.069999
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Ethylbenzene,TRI,YES,2018-06-29,,LANGLEY AFB,HAMPTON (CITY),"U.S. DOD, USAF, JOINT BASE LANGLEY EUSTIS - LANGLEY AFB",VA,633 CES/CEIE 37 SWEENEY BLVD,23665,YES,NO,,NO,2017,0000100414,23665SRFRC1CESC,Pounds,-76.358611,37.069999
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Naphthalene,TRI,YES,2019-06-27,NO,LANGLEY AFB,HAMPTON (CITY),"U.S. DOD, USAF, JOINT BASE LANGLEY EUSTIS - LANGLEY AFB",VA,633 CES/CEIE 37 SWEENEY BLVD,23665,YES,NO,,NO,2018,0000091203,23665SRFRC1CESC,Pounds,-76.358611,37.069999
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Ethylbenzene,TRI,YES,2019-06-27,NO,LANGLEY AFB,HAMPTON (CITY),"U.S. DOD, USAF, JOINT BASE LANGLEY EUSTIS - LANGLEY AFB",VA,633 CES/CEIE 37 SWEENEY BLVD,23665,YES,NO,,NO,2018,0000100414,23665SRFRC1CESC,Pounds,-76.358611,37.069999
AF Active,United States,Joint Base Langley-Eustis,ACT,Joint Base Langley-Eustis,Virginia,YES,Naphthalene,TRI,YES,2020-06-29,NO,LANGLEY AFB,HAMPTON (CITY),"U.S. DOD, USAF, JOINT BASE LANGLEY EUSTIS - LANGLEY AFB",VA,633 CES/CEIE 37 SWEENEY BLVD,23665,YES,NO,,NO,2019,0000091203,23665SRFRC1CESC,Pounds,-76.358611,37.069999
